Aircraft.Category,Make,Model,Injury.Severity,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Aircraft.damage,Number.of.Engines,Engine.Type,Weather.Condition,Broad.phase.of.flight
Airplane,Piper,PA-25-235,Non-Fatal,0.0,0.0,1.0,0.0,Substantial,1.0,Reciprocating,VMC,Landing
Airplane,Cessna,150H,Fatal(2),2.0,0.0,0.0,0.0,Destroyed,1.0,Reciprocating,VMC,Takeoff
Airplane,Beech,F33A,Incident,0.0,0.0,0.0,1.0,Minor,1.0,Reciprocating,VMC,Landing
Airplane,Cessna,188B,Non-Fatal,0.0,1.0,0.0,0.0,Substantial,1.0,Reciprocating,VMC,Cruise
Airplane,Cessna,172N,Non-Fatal,0.0,0.0,0.0,1.0,Substantial,1.0,Reciprocating,UNK,Taxi
Airplane,Cessna,182M,Non-Fatal,0.0,0.0,0.0,2.0,Substantial,1.0,Reciprocating,VMC,Taxi
Airplane,Grumman,G-164B,Non-Fatal,0.0,0.0,0.0,1.0,Substantial,1.0,Turbo Prop,VMC,Takeoff
Airplane,Beech,B90,Fatal(7),7.0,0.0,0.0,0.0,Destroyed,2.0,Turbo Prop,VMC,Cruise
Airplane,Cessna,150F,Non-Fatal,0.0,0.0,0.0,1.0,Substantial,1.0,Reciprocating,VMC,Approach
Airplane,Cessna,207,Fatal(1),1.0,1.0,0.0,0.0,Substantial,1.0,Reciprocating,VMC,Maneuvering
Airplane,Cessna,172A,Non-Fatal,0.0,0.0,0.0,1.0,Substantial,1.0,Reciprocating,VMC,Takeoff
Airplane,Piper,PA-38-112,Non-Fatal,0.0,0.0,0.0,1.0,Substantial,1.0,Reciprocating,VMC,Takeoff
Airplane,Gates Learjet,23,Fatal(4),4.0,0.0,0.0,0.0,Destroyed,2.0,Turbo Jet,VMC,Descent
Airplane,Cessna,182P,Non-Fatal,0.0,0.0,1.0,1.0,Substantial,1.0,Reciprocating,VMC,Descent
Airplane,Cessna,U206,Non-Fatal,0.0,0.0,0.0,1.0,Substantial,1.0,Reciprocating,VMC,Cruise
Airplane,Piper,PA-38,Non-Fatal,0.0,0.0,0.0,1.0,Substantial,1.0,Reciprocating,VMC,Landing
Airplane,Piper,PA-34-200T,Non-Fatal,0.0,0.0,0.0,5.0,Substantial,2.0,Reciprocating,IMC,Landing
Airplane,Piper,PA-28R-180,Non-Fatal,0.0,1.0,1.0,0.0,Substantial,1.0,Reciprocating,VMC,Cruise
Airplane,Cessna,402A,Non-Fatal,0.0,0.0,0.0,8.0,Substantial,2.0,Reciprocating,VMC,Landing
Airplane,Bellanca,17-30,Fatal(2),2.0,0.0,0.0,0.0,Destroyed,1.0,Reciprocating,VMC,Go-around
Airplane,Mooney,M20G,Non-Fatal,0.0,0.0,0.0,2.0,Substantial,1.0,Reciprocating,VMC,Landing
Airplane,Piper,PA-28,Non-Fatal,0.0,0.0,0.0,1.0,Substantial,1.0,Reciprocating,VMC,Landing
Airplane,Cessna,172K,Non-Fatal,0.0,0.0,0.0,1.0,Substantial,1.0,Reciprocating,VMC,Landing
Airplane,Cessna,T210M,Non-Fatal,0.0,0.0,1.0,0.0,Substantial,1.0,Reciprocating,VMC,Cruise
Airplane,Boeing,A75,Non-Fatal,0.0,0.0,1.0,0.0,Substantial,1.0,Reciprocating,VMC,Takeoff
Airplane,Piper,PA-18,Non-Fatal,0.0,0.0,0.0,1.0,Substantial,1.0,Reciprocating,VMC,Takeoff
Airplane,Cessna,172,Fatal(4),4.0,0.0,0.0,0.0,Destroyed,1.0,Reciprocating,VMC,Go-around
Airplane,Smith Aerostar,600,Fatal(3),3.0,0.0,0.0,0.0,Destroyed,2.0,Reciprocating,IMC,Climb
Airplane,Beech,J35,Fatal(1),1.0,0.0,0.0,0.0,Destroyed,1.0,Reciprocating,IMC,Descent
Airplane,Bellanca,8KCAB,Non-Fatal,0.0,0.0,0.0,1.0,Substantial,1.0,Reciprocating,VMC,Approach
Airplane,Boeing,A75N1,Fatal(1),1.0,0.0,0.0,1.0,Substantial,1.0,Reciprocating,VMC,Landing
Airplane,Piper,PA-28-180,Non-Fatal,0.0,0.0,0.0,1.0,Substantial,4.0,Reciprocating,VMC,Takeoff
Airplane,Cessna,180,Non-Fatal,0.0,0.0,0.0,4.0,Substantial,1.0,Reciprocating,VMC,Takeoff
Airplane,Cessna,182,Non-Fatal,0.0,0.0,2.0,0.0,Substantial,1.0,Reciprocating,VMC,Landing
Airplane,Helio,H-395,Non-Fatal,0.0,0.0,0.0,3.0,Substantial,1.0,Reciprocating,VMC,Landing
Airplane,Cessna,195,Non-Fatal,0.0,0.0,1.0,0.0,Substantial,1.0,Reciprocating,VMC,Landing
Airplane,Taylor,MONOPLANE,Non-Fatal,0.0,0.0,0.0,1.0,Substantial,1.0,Reciprocating,VMC,Takeoff
Airplane,Grumman,G164A,Non-Fatal,0.0,0.0,0.0,1.0,Substantial,1.0,Reciprocating,VMC,Takeoff
Airplane,Piper,PA-28R-200,Non-Fatal,0.0,0.0,0.0,3.0,Substantial,1.0,Reciprocating,VMC,Takeoff
Airplane,Luscombe,8A,Fatal(2),2.0,0.0,0.0,0.0,Destroyed,1.0,Reciprocating,VMC,Takeoff
Airplane,Cessna,172N,Fatal(3),3.0,0.0,0.0,0.0,Destroyed,1.0,Reciprocating,VMC,Cruise
Airplane,Cessna,T210M,Fatal(2),2.0,0.0,0.0,0.0,Destroyed,1.0,Reciprocating,IMC,Cruise
Airplane,Cessna,182E,Fatal(2),2.0,0.0,0.0,0.0,Destroyed,1.0,Reciprocating,VMC,Cruise
Airplane,Cessna,A185F,Non-Fatal,0.0,0.0,0.0,3.0,Substantial,1.0,Reciprocating,VMC,Landing
Airplane,Beech,A36,Non-Fatal,0.0,3.0,2.0,0.0,Substantial,1.0,Reciprocating,VMC,Descent
Airplane,Bellanca,14-19,Non-Fatal,0.0,0.0,1.0,0.0,Substantial,1.0,Reciprocating,VMC,Cruise
Airplane,Bellanca,17-31ATC,Non-Fatal,0.0,0.0,0.0,2.0,Substantial,1.0,Reciprocating,VMC,Takeoff
Airplane,Piper,PA-32-300,Non-Fatal,0.0,0.0,1.0,4.0,Substantial,1.0,Reciprocating,VMC,Cruise
Airplane,Lake,LA-4,Non-Fatal,0.0,0.0,0.0,4.0,Substantial,1.0,Reciprocating,VMC,Taxi
Airplane,Cessna,A150L,Non-Fatal,0.0,0.0,0.0,2.0,Substantial,1.0,Reciprocating,VMC,Approach
Airplane,Beech,35-B33,Non-Fatal,0.0,0.0,0.0,5.0,Substantial,1.0,Reciprocating,VMC,Cruise
Airplane,Bellanca,7ECA,Non-Fatal,0.0,0.0,0.0,1.0,Substantial,1.0,Reciprocating,VMC,Cruise
Airplane,De Havilland,2,Non-Fatal,0.0,0.0,0.0,10.0,Substantial,1.0,Reciprocating,VMC,Takeoff
Airplane,Cessna,172,Fatal(2),2.0,2.0,0.0,0.0,Destroyed,1.0,Reciprocating,UNK,Cruise
Airplane,Cessna,172C,Fatal(1),1.0,0.0,0.0,0.0,Destroyed,1.0,Reciprocating,IMC,Cruise
Airplane,Maule,M-4,Non-Fatal,0.0,0.0,0.0,2.0,Substantial,1.0,Reciprocating,VMC,Landing
Airplane,Piper,PA-12,Fatal(2),2.0,0.0,0.0,0.0,Substantial,1.0,Reciprocating,VMC,Takeoff
Airplane,Beech,A23-24,Non-Fatal,0.0,0.0,0.0,1.0,Substantial,1.0,Reciprocating,VMC,Takeoff
Airplane,Piper,J3C-75,Non-Fatal,0.0,0.0,0.0,1.0,Substantial,1.0,Reciprocating,VMC,Maneuvering
Airplane,Grumman,G164B,Non-Fatal,0.0,0.0,0.0,1.0,Destroyed,1.0,Reciprocating,VMC,Maneuvering
Airplane,Piper,PA-32R-300,Fatal(3),3.0,0.0,0.0,0.0,Destroyed,1.0,Reciprocating,VMC,Maneuvering
Airplane,Beech,E33,Non-Fatal,0.0,0.0,0.0,4.0,Substantial,1.0,Reciprocating,VMC,Taxi
Airplane,Piper,PA-16,Non-Fatal,0.0,0.0,1.0,0.0,Substantial,1.0,Reciprocating,VMC,Takeoff
Airplane,Piper,PA-28-161,Non-Fatal,0.0,2.0,1.0,1.0,Destroyed,1.0,Reciprocating,VMC,Approach
Airplane,Gulfstream American,980(695),Fatal(2),2.0,0.0,0.0,0.0,Destroyed,2.0,Turbo Prop,VMC,Takeoff
Airplane,Piper,PA 28-181,Non-Fatal,0.0,0.0,0.0,2.0,Substantial,1.0,Reciprocating,VMC,Cruise
Airplane,Cessna,T210N,Non-Fatal,0.0,1.0,4.0,0.0,Substantial,1.0,Reciprocating,IMC,Cruise
Airplane,Cessna,172K,Non-Fatal,0.0,0.0,1.0,1.0,Substantial,1.0,Reciprocating,VMC,Approach
Airplane,Cessna,172P,Non-Fatal,0.0,0.0,0.0,2.0,Substantial,1.0,Reciprocating,VMC,Takeoff
Airplane,Piper,18,Fatal(1),1.0,1.0,0.0,0.0,Substantial,1.0,Reciprocating,VMC,Maneuvering
Airplane,Cessna,172P,Non-Fatal,0.0,2.0,1.0,1.0,Substantial,1.0,Reciprocating,VMC,Approach
Airplane,Cessna,402B,Incident,0.0,0.0,0.0,8.0,Minor,2.0,Reciprocating,VMC,Taxi
Airplane,Piper,PA-28-140,Non-Fatal,0.0,0.0,0.0,1.0,Substantial,1.0,Reciprocating,UNK,Landing
Airplane,Cessna,A185F,Non-Fatal,0.0,0.0,0.0,1.0,Substantial,1.0,Reciprocating,VMC,Landing
Airplane,Cessna,180,Non-Fatal,0.0,0.0,1.0,0.0,Substantial,1.0,Reciprocating,VMC,Landing
Airplane,Cessna,182Q,Non-Fatal,0.0,0.0,0.0,3.0,Substantial,1.0,Reciprocating,VMC,Landing
Airplane,Piper,PA-28R,Non-Fatal,0.0,0.0,0.0,2.0,Substantial,1.0,Reciprocating,VMC,Landing
Airplane,Grumman,AA5,Non-Fatal,0.0,0.0,4.0,0.0,Substantial,1.0,Reciprocating,VMC,Takeoff
Airplane,Volmer Aircraft,AMPHIBIAN,Non-Fatal,0.0,0.0,0.0,1.0,Substantial,1.0,Reciprocating,VMC,Landing
Airplane,Piper,PA-32RT-300,Non-Fatal,0.0,0.0,0.0,1.0,Substantial,1.0,Reciprocating,VMC,Taxi
Airplane,Beechcraft,S35,Fatal(3),3.0,0.0,0.0,0.0,Destroyed,1.0,Reciprocating,VMC,Cruise
Airplane,Cessna,150,Non-Fatal,0.0,0.0,1.0,0.0,Destroyed,1.0,Reciprocating,VMC,Takeoff
Airplane,Citabria,7GCBC,Non-Fatal,0.0,0.0,0.0,1.0,Substantial,1.0,Reciprocating,VMC,Landing
Airplane,Cessna,T210N,Non-Fatal,0.0,0.0,0.0,1.0,Substantial,1.0,Reciprocating,VMC,Cruise
Airplane,Cessna,210,Non-Fatal,0.0,0.0,0.0,2.0,Substantial,1.0,Reciprocating,VMC,Landing
Airplane,Cessna,205,Non-Fatal,0.0,0.0,0.0,1.0,Substantial,1.0,Reciprocating,VMC,Landing
Airplane,Piper,PA-20S,Non-Fatal,0.0,0.0,0.0,2.0,Substantial,1.0,Reciprocating,VMC,Landing
Airplane,Air Tractor,301,Non-Fatal,0.0,1.0,0.0,0.0,Substantial,1.0,Reciprocating,VMC,Takeoff
Airplane,Martin,404,Non-Fatal,0.0,0.0,0.0,2.0,Destroyed,2.0,Reciprocating,VMC,Takeoff
Airplane,Beech,A23-19,Non-Fatal,0.0,0.0,2.0,0.0,Destroyed,1.0,Reciprocating,VMC,Cruise
Airplane,Beech,95-C55,Fatal(4),4.0,0.0,0.0,0.0,Destroyed,2.0,Reciprocating,VMC,Cruise
Airplane,Nash Cassutt Racer,111M,Non-Fatal,0.0,0.0,1.0,0.0,Destroyed,1.0,Reciprocating,VMC,Cruise
Airplane,Grumman,G-164A,Non-Fatal,0.0,0.0,1.0,0.0,Destroyed,1.0,Reciprocating,VMC,Takeoff
Airplane,Aero Commander,680F,Non-Fatal,0.0,0.0,0.0,2.0,Substantial,2.0,Reciprocating,VMC,Cruise
Airplane,Cessna,150H,Non-Fatal,0.0,0.0,0.0,1.0,Substantial,1.0,Reciprocating,VMC,Landing
Airplane,Piper,PA-36-285,Non-Fatal,0.0,0.0,0.0,1.0,Substantial,1.0,Reciprocating,VMC,Maneuvering
Airplane,Cessna,177B,Non-Fatal,0.0,0.0,0.0,4.0,Substantial,1.0,Reciprocating,VMC,Cruise
Airplane,Playmate,SA11A,Non-Fatal,0.0,1.0,0.0,1.0,Substantial,1.0,Reciprocating,VMC,Cruise
Airplane,Piper,PA-22-150,Non-Fatal,0.0,0.0,0.0,2.0,Substantial,1.0,Reciprocating,VMC,Takeoff
Airplane,Cessna,180C,Non-Fatal,0.0,0.0,0.0,3.0,Substantial,1.0,Reciprocating,VMC,Takeoff
Airplane,Cessna,185A,Non-Fatal,0.0,0.0,0.0,1.0,Substantial,1.0,Reciprocating,VMC,Approach
Airplane,Luscombe,8A,Non-Fatal,0.0,0.0,0.0,2.0,Destroyed,1.0,Reciprocating,VMC,Takeoff
Airplane,Cessna,182A,Non-Fatal,0.0,0.0,0.0,1.0,Destroyed,1.0,Reciprocating,VMC,Landing
Airplane,Cessna,182Q,Non-Fatal,0.0,1.0,1.0,1.0,Destroyed,1.0,Reciprocating,VMC,Landing
Airplane,De Havilland,DHC-6-200,Non-Fatal,0.0,8.0,0.0,0.0,Destroyed,2.0,Turbo Prop,VMC,Approach
Airplane,Piper,PA-22,Non-Fatal,0.0,1.0,2.0,0.0,Destroyed,1.0,Reciprocating,VMC,Descent
Airplane,Cessna,172G,Non-Fatal,0.0,2.0,0.0,0.0,Destroyed,1.0,Reciprocating,VMC,Go-around
Airplane,Piper,J3C-65,Fatal(1),1.0,0.0,0.0,0.0,Destroyed,1.0,Reciprocating,VMC,Maneuvering
Airplane,Cessna,180K,Non-Fatal,0.0,0.0,0.0,4.0,Substantial,1.0,Reciprocating,VMC,Landing
Airplane,Navion,A,Non-Fatal,0.0,2.0,2.0,0.0,Substantial,1.0,Reciprocating,VMC,Takeoff
Airplane,North American,SNJ-5,Non-Fatal,0.0,0.0,0.0,2.0,Substantial,1.0,Reciprocating,VMC,Climb
Airplane,Grumman,G-164,Non-Fatal,0.0,0.0,1.0,0.0,Substantial,1.0,Reciprocating,VMC,Takeoff
Airplane,Piper,PA-28-201T,Non-Fatal,0.0,0.0,0.0,4.0,Substantial,1.0,Reciprocating,VMC,Cruise
Airplane,Aeronca,7EC,Non-Fatal,0.0,0.0,0.0,2.0,Substantial,1.0,Reciprocating,VMC,Landing
Airplane,Boeing,A75N1,Non-Fatal,0.0,0.0,0.0,1.0,Substantial,1.0,Reciprocating,VMC,Landing
Airplane,Cessna,172N,Non-Fatal,0.0,0.0,1.0,2.0,Substantial,1.0,Reciprocating,VMC,Landing
Airplane,Oldfield,BABY LAKES,Non-Fatal,0.0,0.0,0.0,1.0,Substantial,1.0,Reciprocating,VMC,Takeoff
Airplane,Boeing,E75N1,Non-Fatal,0.0,0.0,0.0,1.0,Substantial,1.0,Reciprocating,VMC,Landing
Airplane,Piper,J3C-65,Non-Fatal,0.0,0.0,0.0,2.0,Substantial,1.0,Reciprocating,VMC,Takeoff
Airplane,Cessna,150,Non-Fatal,0.0,0.0,1.0,1.0,Substantial,1.0,Reciprocating,VMC,Takeoff
Airplane,Beech,C23,Non-Fatal,0.0,0.0,1.0,0.0,Substantial,1.0,Reciprocating,VMC,Landing
Airplane,Cessna,150M,Non-Fatal,0.0,0.0,0.0,1.0,Substantial,1.0,Reciprocating,VMC,Approach
Airplane,Cessna,188A,Non-Fatal,0.0,0.0,0.0,1.0,Substantial,1.0,Reciprocating,VMC,Cruise
Airplane,Beech,A24R,Fatal(4),4.0,0.0,0.0,0.0,Destroyed,1.0,Reciprocating,VMC,Cruise
Airplane,Cessna,188,Non-Fatal,0.0,0.0,0.0,1.0,Destroyed,1.0,Reciprocating,VMC,Maneuvering
Airplane,Piper,PA-38,Non-Fatal,0.0,0.0,0.0,1.0,Substantial,1.0,Reciprocating,VMC,Cruise
Airplane,Cessna,172B,Non-Fatal,0.0,0.0,0.0,1.0,Substantial,1.0,Reciprocating,VMC,Climb
Airplane,Swearingen,SA26-T,Non-Fatal,0.0,0.0,0.0,2.0,Substantial,2.0,Turbo Prop,VMC,Landing
Airplane,Piper,PA-30,Non-Fatal,0.0,1.0,0.0,0.0,Substantial,2.0,Reciprocating,VMC,Cruise
Airplane,Piper,P-60-601P,Fatal(1),1.0,1.0,0.0,0.0,Destroyed,2.0,Reciprocating,VMC,Takeoff
Airplane,Beech,77,Non-Fatal,0.0,0.0,1.0,0.0,Destroyed,1.0,Reciprocating,VMC,Landing
Airplane,Gulfstream American,G-159C,Incident,0.0,0.0,0.0,21.0,Minor,2.0,Turbo Prop,VMC,Landing
Airplane,Cessna,150,Non-Fatal,0.0,0.0,2.0,0.0,Substantial,1.0,Reciprocating,VMC,Descent
Airplane,Cessna,T210L,Non-Fatal,0.0,0.0,0.0,1.0,Substantial,1.0,Reciprocating,VMC,Standing
Airplane,Cessna,180,Non-Fatal,0.0,0.0,0.0,1.0,Substantial,1.0,Reciprocating,VMC,Climb
Airplane,Cessna,210,Non-Fatal,0.0,0.0,0.0,1.0,Substantial,1.0,Reciprocating,VMC,Approach
Airplane,Stinson,108-3,Non-Fatal,0.0,0.0,2.0,0.0,Substantial,1.0,Reciprocating,VMC,Landing
Airplane,Cessna,A188,Fatal(1),1.0,0.0,0.0,0.0,Destroyed,1.0,Reciprocating,VMC,Maneuvering
Airplane,Homebuilt,QUICKIE 2,Non-Fatal,0.0,0.0,0.0,1.0,Substantial,1.0,Reciprocating,VMC,Landing
Airplane,Cessna,172P,Non-Fatal,0.0,0.0,0.0,1.0,Substantial,1.0,Reciprocating,VMC,Landing
Airplane,Champion,7EC,Non-Fatal,0.0,0.0,0.0,2.0,Substantial,1.0,Reciprocating,VMC,Takeoff
Airplane,Cessna,R182,Non-Fatal,0.0,0.0,0.0,2.0,Substantial,1.0,Reciprocating,VMC,Landing
Airplane,Bellanca,17-30,Non-Fatal,0.0,0.0,0.0,1.0,Substantial,1.0,Reciprocating,VMC,Cruise
Airplane,Grumman,G-164A,Non-Fatal,0.0,0.0,0.0,1.0,Substantial,1.0,Reciprocating,VMC,Landing
Airplane,Rockwell,112TC,Fatal(2),2.0,0.0,0.0,0.0,Destroyed,1.0,Reciprocating,VMC,Other
Airplane,Cessna,T210M,Fatal(2),2.0,0.0,0.0,0.0,Destroyed,1.0,Reciprocating,VMC,Cruise
Airplane,Cessna,182QII,Non-Fatal,0.0,0.0,0.0,2.0,Substantial,1.0,Reciprocating,VMC,Landing
Airplane,Piper,PA-25-235,Non-Fatal,0.0,0.0,0.0,1.0,Substantial,1.0,Reciprocating,VMC,Landing
Airplane,Cessna,T188C,Non-Fatal,0.0,0.0,0.0,1.0,Substantial,1.0,Reciprocating,VMC,Maneuvering
Airplane,Cessna,150F,Fatal(2),2.0,0.0,0.0,0.0,Destroyed,1.0,Reciprocating,IMC,Cruise
Airplane,Cessna,T337B,Fatal(1),1.0,0.0,0.0,0.0,Destroyed,2.0,Reciprocating,VMC,Climb
Airplane,Piper,PA-22-150,Non-Fatal,0.0,0.0,1.0,1.0,Substantial,1.0,Reciprocating,VMC,Approach
Airplane,Piper,PA-31P,Non-Fatal,0.0,0.0,0.0,3.0,Substantial,2.0,Reciprocating,VMC,Takeoff
Airplane,Cessna,172XP,Non-Fatal,0.0,0.0,2.0,2.0,Substantial,1.0,Reciprocating,VMC,Cruise
Airplane,Cessna,180D,Non-Fatal,0.0,0.0,0.0,2.0,Substantial,1.0,Reciprocating,VMC,Landing
Airplane,Piper,PA-28,Non-Fatal,0.0,0.0,0.0,2.0,Substantial,1.0,Reciprocating,VMC,Cruise
Airplane,Boeing,A75N1,Non-Fatal,0.0,0.0,0.0,1.0,Substantial,1.0,Reciprocating,VMC,Maneuvering
Airplane,Piper,18-150,Fatal(2),2.0,0.0,0.0,0.0,Destroyed,1.0,Reciprocating,VMC,Maneuvering
Airplane,Grumman,164,Non-Fatal,0.0,1.0,0.0,0.0,Destroyed,1.0,Reciprocating,VMC,Cruise
Airplane,Beech,A23,Fatal(3),3.0,0.0,0.0,0.0,Destroyed,1.0,Reciprocating,IMC,Cruise
Airplane,Cessna,140,Non-Fatal,0.0,0.0,2.0,0.0,Substantial,1.0,Reciprocating,VMC,Cruise
Airplane,Beech,V35A,Non-Fatal,0.0,0.0,0.0,4.0,Substantial,1.0,Reciprocating,VMC,Takeoff
Airplane,Boeing,B75N1,Non-Fatal,0.0,0.0,0.0,2.0,Substantial,1.0,Reciprocating,VMC,Takeoff
Airplane,Piper,24-260,Non-Fatal,0.0,0.0,0.0,1.0,Substantial,1.0,Reciprocating,VMC,Landing
Airplane,Bellanca,7ECA,Non-Fatal,0.0,0.0,0.0,2.0,Substantial,1.0,Reciprocating,VMC,Landing
Airplane,Cessna,195,Non-Fatal,0.0,0.0,0.0,1.0,Substantial,1.0,Reciprocating,VMC,Landing
Airplane,Piper,PA-44-180,Non-Fatal,0.0,0.0,1.0,2.0,Destroyed,2.0,Reciprocating,VMC,Approach
Airplane,Cessna,404,Incident,0.0,0.0,0.0,2.0,Minor,2.0,Reciprocating,VMC,Landing
Airplane,Cessna,180,Fatal(4),4.0,0.0,0.0,0.0,Destroyed,1.0,Reciprocating,VMC,Landing
Airplane,Cessna,172G,Non-Fatal,0.0,0.0,0.0,3.0,Substantial,1.0,Reciprocating,VMC,Takeoff
Airplane,Beech,C23,Non-Fatal,0.0,0.0,0.0,2.0,Substantial,1.0,Reciprocating,VMC,Landing
Airplane,Erco,415-C,Non-Fatal,0.0,0.0,2.0,0.0,Substantial,1.0,Reciprocating,VMC,Landing
Airplane,Cessna,170A,Non-Fatal,0.0,0.0,0.0,2.0,Substantial,1.0,Reciprocating,VMC,Takeoff
Airplane,Piper,PA-28-140,Non-Fatal,0.0,0.0,2.0,2.0,Substantial,1.0,Reciprocating,VMC,Takeoff
Airplane,Aeronca,65-TF,Fatal(1),1.0,1.0,0.0,0.0,Substantial,1.0,Reciprocating,VMC,Maneuvering
Airplane,Cessna,188,Non-Fatal,0.0,0.0,0.0,1.0,Destroyed,1.0,Reciprocating,VMC,Takeoff
Airplane,Lake,LA-4,Non-Fatal,0.0,0.0,0.0,2.0,Destroyed,1.0,Reciprocating,VMC,Takeoff
Airplane,Grumman,G-164,Non-Fatal,0.0,1.0,0.0,0.0,Destroyed,1.0,Reciprocating,VMC,Maneuvering
Airplane,Luscombe,8A,Fatal(1),1.0,1.0,0.0,0.0,Destroyed,1.0,Reciprocating,IMC,Takeoff
Airplane,Cessna,182,Non-Fatal,0.0,0.0,0.0,3.0,Substantial,1.0,Reciprocating,VMC,Landing
Airplane,Cessna,A188,Non-Fatal,0.0,1.0,0.0,0.0,Destroyed,1.0,Reciprocating,VMC,Maneuvering
Airplane,Cessna,T210F,Non-Fatal,0.0,0.0,0.0,1.0,Substantial,1.0,Reciprocating,VMC,Landing
Airplane,Beech,B95,Non-Fatal,0.0,0.0,0.0,2.0,Substantial,2.0,Reciprocating,IMC,Landing
Airplane,Cessna,206,Non-Fatal,0.0,0.0,0.0,1.0,Substantial,1.0,Reciprocating,VMC,Landing
Airplane,Cessna,310R,Non-Fatal,0.0,0.0,0.0,2.0,Substantial,2.0,Reciprocating,VMC,Landing
Airplane,Cessna,172P,Non-Fatal,0.0,0.0,0.0,1.0,Substantial,1.0,Reciprocating,VMC,Go-around
Airplane,Cessna,310R,Non-Fatal,0.0,0.0,0.0,6.0,Substantial,2.0,Reciprocating,VMC,Landing
Airplane,Grumman,G-164A,Non-Fatal,0.0,0.0,1.0,0.0,Destroyed,1.0,Reciprocating,VMC,Maneuvering
Airplane,Cessna,A188B,Non-Fatal,0.0,0.0,0.0,1.0,Destroyed,1.0,Reciprocating,VMC,Maneuvering
Airplane,Pitts Special,S-1S,Non-Fatal,0.0,0.0,0.0,1.0,Destroyed,1.0,Reciprocating,VMC,Cruise
Airplane,Piper,PA-22-160,Non-Fatal,0.0,0.0,0.0,2.0,Substantial,1.0,Reciprocating,VMC,Landing
Airplane,Beech,58,Non-Fatal,0.0,0.0,0.0,1.0,Substantial,2.0,Reciprocating,VMC,Landing
Airplane,Cessna,182,Non-Fatal,0.0,0.0,0.0,2.0,Substantial,1.0,Reciprocating,VMC,Cruise
Airplane,Douglas,DC10-10,Non-Fatal,0.0,0.0,25.0,113.0,Substantial,3.0,Turbo Fan,VMC,Taxi
Airplane,Cessna,172RG,Non-Fatal,0.0,0.0,3.0,0.0,Destroyed,1.0,Reciprocating,VMC,Takeoff
Airplane,Cessna,320D,Fatal(8),8.0,0.0,0.0,0.0,Destroyed,2.0,Reciprocating,VMC,Takeoff
Airplane,Cessna,172,Non-Fatal,0.0,0.0,0.0,2.0,Destroyed,1.0,Reciprocating,VMC,Landing
Airplane,Cessna,172P,Fatal(1),1.0,1.0,0.0,0.0,Destroyed,1.0,Reciprocating,VMC,Maneuvering
Airplane,Cessna,172N,Fatal(2),2.0,0.0,0.0,0.0,Destroyed,1.0,Reciprocating,IMC,Maneuvering
Airplane,Piper,PA-24-250,Non-Fatal,0.0,0.0,0.0,2.0,Substantial,1.0,Reciprocating,VMC,Cruise
Airplane,Piper,PA-28-236,Non-Fatal,0.0,0.0,0.0,1.0,Substantial,1.0,Reciprocating,VMC,Cruise
Airplane,Callair,A-9B,Non-Fatal,0.0,0.0,0.0,1.0,Substantial,1.0,Reciprocating,VMC,Maneuvering
Airplane,Piper,PA-34,Non-Fatal,0.0,0.0,0.0,5.0,Substantial,2.0,Reciprocating,VMC,Taxi
Airplane,Grumman,G-164A,Fatal(1),1.0,0.0,1.0,0.0,Substantial,1.0,Reciprocating,VMC,Cruise
Airplane,Cessna,U206,Non-Fatal,0.0,0.0,0.0,1.0,Substantial,1.0,Reciprocating,VMC,Approach
Airplane,Swearingen,SA226-TC,Non-Fatal,0.0,1.0,0.0,5.0,Minor,2.0,Turbo Prop,VMC,Standing
Airplane,Cessna,210A,Non-Fatal,0.0,2.0,0.0,0.0,Destroyed,1.0,Reciprocating,VMC,Landing
Airplane,Piper,PA-31P-135,Incident,0.0,0.0,0.0,7.0,Minor,2.0,Turbo Prop,VMC,Cruise
Airplane,Consolidated Aeronautics Inc.,LA-4-200,Non-Fatal,0.0,0.0,0.0,1.0,Destroyed,1.0,Reciprocating,VMC,Takeoff
Airplane,Beech,D95A,Fatal(5),5.0,0.0,0.0,0.0,Destroyed,2.0,Reciprocating,IMC,Go-around
Airplane,Cessna,152,Non-Fatal,0.0,1.0,0.0,0.0,Substantial,1.0,Reciprocating,VMC,Landing
Airplane,Cessna,140,Non-Fatal,0.0,0.0,0.0,1.0,Substantial,1.0,Reciprocating,VMC,Taxi
Airplane,Cessna,TP206A,Non-Fatal,0.0,0.0,0.0,4.0,Substantial,1.0,Reciprocating,VMC,Go-around
Airplane,Cessna,210,Non-Fatal,0.0,0.0,0.0,4.0,Substantial,1.0,Reciprocating,VMC,Landing
Airplane,Quickie,RISE,Non-Fatal,0.0,0.0,0.0,1.0,Substantial,1.0,Reciprocating,VMC,Takeoff
Airplane,Cessna,172,Non-Fatal,0.0,0.0,0.0,7.0,Substantial,1.0,Reciprocating,VMC,Cruise
Airplane,Cessna,R182,Fatal(4),4.0,0.0,0.0,0.0,Destroyed,1.0,Reciprocating,VMC,Approach
Airplane,Air Tractor,AT 301,Non-Fatal,0.0,0.0,0.0,1.0,Destroyed,1.0,Reciprocating,VMC,Takeoff
Airplane,Piper,PA-18,Fatal(1),1.0,0.0,2.0,0.0,Destroyed,1.0,Reciprocating,VMC,Maneuvering
